name,platform,year,genre,publisher,critic_score,user_score,total_sales,na_sales,jp_sales,pal_sales,other_sales
Kaite Shabette Hajimeyou! Monster Farm DS,DS,2007.0,Role-Playing,Tecmo Koei,,,0.06,0.0,0.06,0.0,0.0
Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,DS,2007.0,Fighting,Takara Tomy,,,0.06,0.0,0.06,0.0,0.0
Meitantei Conan: Tantei Ryoku Trainer,DS,2007.0,Misc,Namco Bandai Games,,,0.06,0.0,0.06,0.0,0.0
Mitsukete! Keroro Gunsou: Machigai Sagashi Daisakusen de Arimasu!,DS,2007.0,Action,Namco Bandai Games,,,0.06,0.0,0.06,0.0,0.0
Theme Park,DS,2007.0,Simulation,Electronic Arts,,,0.06,0.0,0.03,0.025,0.0
Wantame Fortune Channel,DS,2007.0,Misc,Capcom,,,0.06,0.0,0.06,0.0,0.0
Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,PSP,2006.0,Misc,Daito,,,0.06,0.0,0.06,0.0,0.0
Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,PSP,2006.0,Misc,Sega,,,0.06,0.0,0.06,0.0,0.0
Naruto: Ultimate Ninja Heroes (JP sales),PSP,2006.0,Fighting,Namco Bandai Games,,,0.06,0.0,0.06,0.0,0.0
Kamen Rider Kabuto,PS2,2006.0,Action,Namco Bandai Games,,,0.06,0.0,0.06,0.0,0.0
KimiKiss,PS2,2006.0,Adventure,Enterbrain,,,0.06,0.0,0.06,0.0,0.0
PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,PS2,2006.0,Misc,Irem Software Engineering,,,0.06,0.0,0.06,0.0,0.0
Raw Danger! (JP sales),PS2,2006.0,Action,505 Games,,,0.06,0.0,0.06,0.0,0.0
Gothic 3,PC,2006.0,Role-Playing,JoWood Productions,34.9,,0.06,0.0,0.0,0.05,0.01
Minna no DS Seminar: Kanpeki Eitango Ryoku,DS,2006.0,Misc,TDK Core,,,0.06,0.0,0.06,0.0,0.0
Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,DS,2006.0,Misc,Nintendo,,,0.06,0.0,0.06,0.0,0.0
Call of Duty 2,PC,2005.0,Shooter,Activision,47.4,8.75,0.06,0.0,0.0,0.05,0.01
Dance Dance Revolution: Mario Mix (JP sales),GC,2005.0,Simulation,Nintendo,,,0.06,0.0,0.05,0.0,0.0
Osu! Tatakae! Ouendan,DS,2005.0,Misc,Nintendo,,,0.06,0.0,0.06,0.0,0.0
Zoo Tycoon 2,PC,2004.0,Strategy,Microsoft Game Studios,39.6,,0.06,0.0,0.0,0.05,0.01
Famicom Mini: Balloon Fight,GBA,2004.0,Action,Nintendo,,,0.06,0.0,0.06,0.0,0.0
Eikan wa Kimini 2002: Koshien no Kodou,PS2,2002.0,Sports,DigiCube,,,0.06,0.0,0.06,0.0,0.0
Kururin Paradise,GBA,2002.0,Puzzle,Unknown,,,0.06,0.0,0.06,0.0,0.0
Densha De Go! 3 Tsuukinhen,PS2,2001.0,Simulation,Taito,,,0.06,0.0,0.06,0.0,0.0
Kikou Heidan J-Phoenix,PS2,2001.0,Action,Takara,,,0.06,0.0,0.06,0.0,0.0
A-Train 6,PS2,2000.0,Strategy,Midas Interactive Entertainment,,,0.06,0.0,0.06,0.0,0.0
Angelique Trois,PS2,2000.0,Adventure,Tecmo Koei,,,0.06,0.0,0.06,0.0,0.0
G1 Jockey 2,PS2,2000.0,Sports,Tecmo Koei,,,0.06,0.0,0.06,0.0,0.0
Guitar Freaks 3rdMIX & DrumMania 2ndMIX,PS2,2000.0,Simulation,Konami Digital Entertainment,,,0.06,0.0,0.06,0.0,0.0
Sunrise Eiyuutan R,PS2,2000.0,Role-Playing,Sunrise Interactive,,,0.06,0.0,0.06,0.0,0.0
Winning Post 4 Maximum,PS2,2000.0,Sports,Tecmo Koei,,,0.06,0.0,0.06,0.0,0.0
Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC,2000.0,Sports,Konami Digital Entertainment,,,0.06,0.0,0.06,0.0,0.0
Kanon,DC,2000.0,Adventure,NEC Interchannel,,,0.06,0.0,0.06,0.0,0.0
Neon Genesis Evangelion,N64,1999.0,Adventure,Namco Bandai Games,,,0.06,0.0,0.06,0.0,0.0
Burning Rangers,SAT,1998.0,Platform,Sega,,,0.06,0.0,0.06,0.0,0.0
GunGriffon II,SAT,1998.0,Simulation,ESP,,,0.06,0.0,0.06,0.0,0.0
Choro Q Marine: Q Boat,PS,1998.0,Racing,Takara,,,0.06,0.0,0.05,0.0,0.0
Ojyousama Express,PS,1998.0,Strategy,Media Works,,,0.06,0.0,0.06,0.0,0.0
Real Bout Garou Densetsu Special: Dominated Mind,PS,1998.0,Fighting,SNK,,,0.06,0.0,0.05,0.0,0.0
Tokimeki no Houkago,PS,1998.0,Misc,Konami Digital Entertainment,,,0.06,0.0,0.06,0.0,0.0
July,DC,1998.0,Adventure,Fortyfive,,,0.06,0.0,0.06,0.0,0.0
PenPen TriIceLon,DC,1998.0,Racing,Infogrames,,,0.06,0.0,0.06,0.0,0.0
Marvel Super Heroes,SAT,1997.0,Fighting,Capcom,,,0.06,0.0,0.06,0.0,0.0
Mega Man 8 Anniversary Collector's Edition,SAT,1997.0,Platform,Capcom,,,0.06,0.0,0.06,0.0,0.0
Tanjou S Debut,SAT,1996.0,Simulation,NEC Interchannel,,,0.06,0.0,0.06,0.0,0.0
The King of Fighters '96,NG,1996.0,Fighting,SNK,,,0.06,0.0,0.06,0.0,0.0
A llI S.V.: A Ressha de Gyoukou 3 Super Version,SNES,1995.0,Simulation,Pack-In-Video,,,0.06,0.0,0.06,0.0,0.0
Doraemon 4: Nobita to Toki no Okoku,SNES,1995.0,Platform,Epoch,,,0.06,0.0,0.06,0.0,0.0
Gunbird,SAT,1995.0,Shooter,Atlus,,,0.06,0.0,0.06,0.0,0.0
Kekkon: Marriage,SAT,1995.0,Adventure,Shogakukan,,,0.06,0.0,0.06,0.0,0.0
Tenchi Muyou! Ryoukouki Gokuraku,SAT,1995.0,Adventure,Yumedia,,,0.06,0.0,0.06,0.0,0.0
Policenauts,3DO,1995.0,Adventure,Konami Digital Entertainment,,,0.06,0.0,0.06,0.0,0.0
Record of Lodoss War: Eiyuu Sensou,SCD,1994.0,Role-Playing,Sega,,,0.06,0.0,0.06,0.0,0.0
Myst,SAT,1994.0,Adventure,Sunsoft,,,0.06,0.0,0.06,0.0,0.0
Robotica,SAT,1994.0,Shooter,Sega,,,0.06,0.0,0.06,0.0,0.0
Worldwide Soccer,SAT,1994.0,Sports,Sega,,,0.06,0.0,0.06,0.0,0.0
Pop'n TwinBee: Rainbow Bell Adventure,SNES,1993.0,Platform,Konami Digital Entertainment,,,0.06,0.0,0.06,0.0,0.0
Super Mahjong 2: Honkaku 4Jin Uchi,SNES,1993.0,Misc,Imax,,,0.06,0.0,0.06,0.0,0.0
Teenage Mutant Ninja Turtles: Tournament Fighters,SNES,1992.0,Fighting,Konami Digital Entertainment,,,0.06,0.0,0.06,0.0,0.0
Syndicate,PC,1992.0,Strategy,Electronic Arts,,,0.06,0.0,0.0,0.05,0.01
Teenage Mutant Ninja Turtles II: Back from the Sewers,GB,1991.0,Action,Konami Digital Entertainment,,,0.06,0.0,0.06,0.0,0.0
Mobile Ops: The One Year War,X360,,Simulation,Namco Bandai Games,,,0.06,0.0,0.06,0.0,0.0
Chou Soujuu Mecha MG,DS,,Simulation,,,,0.06,0.0,0.06,0.0,0.0
Chou Soujuu Mecha MG,DS,,Simulation,,,,0.06,0.0,0.06,0.0,0.0
Kamen Rider: Battride War Genesis,PSV,2016.0,Action,Namco Bandai Games,,,0.055,0.0,0.055,0.0,0.0
Project Setsuna,PSV,2016.0,Role-Playing,Square Enix,,,0.05,0.0,0.05,0.0,0.0
Root Letter,PSV,2016.0,Adventure,PQube,,,0.065,0.0,0.02,0.035,0.01
Uta no Prince-Sama: Music 3,PSV,2016.0,Action,Broccoli,,,0.055,0.0,0.055,0.0,0.0
Dead or Alive Xtreme 3: Fortune,PS4,2016.0,Sports,Tecmo Koei,23.65,7.6,0.055,0.0,0.055,0.0,0.0
Hitman (2016),PS4,2016.0,Action,Square Enix,,,0.05,0.0,0.0,0.04,0.01
Ride 2,PS4,2016.0,Racing,Milestone S.r.l,38.95,7.15,0.10500000000000001,0.035,0.005,0.05,0.02
Utawarerumono: Futari no Hakuoro,PS4,2016.0,Misc,Aqua Plus,,,0.05,0.0,0.05,0.0,0.0
Hearts of Iron IV,PC,2016.0,Strategy,Paradox Interactive,45.65,7.05,0.05,0.0,0.0,0.05,0.0
Plants vs. Zombies: Garden Warfare 2,PC,2016.0,Shooter,Electronic Arts,,,0.05,0.005,0.0,0.04,0.0
12-Sai. Koisuru Diary,3DS,2016.0,Adventure,Happinet,,,0.065,0.0,0.065,0.0,0.0
Atelier Escha & Logy: Alchemists of the Dusk Sky,PSV,2015.0,Role-Playing,Tecmo Koei,,,0.05,0.0,0.05,0.0,0.0
Chaos;Child,PSV,2015.0,Adventure,5pb,,,0.060000000000000005,0.0,0.060000000000000005,0.0,0.0
Luminous Arc Infinity,PSV,2015.0,Action,Marvel Entertainment,,,0.055,0.0,0.055,0.0,0.0
Omega Labyrinth,PSV,2015.0,Role-Playing,D3Publisher,,,0.055,0.0,0.055,0.0,0.0
Samurai Warriors 4-II,PSV,2015.0,Action,Tecmo Koei,,,0.055,0.0,0.055,0.0,0.0
To Heart 2: Dungeon Travelers,PSV,2015.0,Adventure,Aqua Plus,,,0.055,0.0,0.055,0.0,0.0
Tokyo Ghoul: Jail,PSV,2015.0,Racing,Namco Bandai Games,,,0.055,0.0,0.055,0.0,0.0
Saints Row: Gat out of Hell,PS4,2015.0,Action,Deep Silver,,,0.05,0.0,0.0,0.04,0.01
Sengoku Basara 4: Sumeragi,PS4,2015.0,Action,Capcom,,,0.05,0.0,0.05,0.0,0.0
Steins;Gate 0,PS4,2015.0,Adventure,PQube,44.7,8.4,0.060000000000000005,0.0,0.060000000000000005,0.0,0.0
Sword Art Online: Game Director's Edition,PS4,2015.0,Role-Playing,Namco Bandai Games,,,0.055,0.0,0.055,0.0,0.0
WRC 5: FIA World Rally Championship,PS4,2015.0,Sports,Bigben Interactive,,,0.055,0.0,0.0,0.05,0.01
Arslan: The Warriors of Legend,PS3,2015.0,Action,Tecmo Koei,,,0.055,0.0,0.055,0.0,0.0
MotoGP 15,PS3,2015.0,Racing,Milestone S.r.l.,,,0.055,0.0,0.035,0.02,0.0
Ride,PS3,2015.0,Racing,Milestone S.r.l.,,,0.055,0.0,0.01,0.03,0.01
Utawarerumono: Itsuwari no Kamen,PS3,2015.0,Adventure,Aqua Plus,,,0.05,0.0,0.05,0.0,0.0
Yoru no Nai Kuni,PS3,2015.0,Role-Playing,Tecmo Koei,,,0.05,0.0,0.05,0.0,0.0
F1 2015,PC,2015.0,Racing,Codemasters,33.75,5.0,0.055,0.0,0.0,0.055,0.0
Grand Ages: Medieval,PC,2015.0,Strategy,Kalypso Media,34.7,5.95,0.055,0.0,0.0,0.05,0.0
Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,3DS,2015.0,Action,Alchemist,,,0.055,0.0,0.055,0.0,0.0
New Prince of Tennis: Go to the Top,3DS,2015.0,Action,FuRyu,,,0.055,0.0,0.055,0.0,0.0
Atelier Ayesha: The Alchemist of Dusk,PSV,2014.0,Role-Playing,Tecmo Koei,,,0.05,0.0,0.05,0.0,0.0
Hakuouki SSL: Sweet School Life,PSV,2014.0,Adventure,Idea Factory,,,0.05,0.0,0.05,0.0,0.0
Nobunaga's Ambition: Sphere of Influence,PSV,2014.0,Strategy,Tecmo Koei,,,0.055,0.0,0.055,0.0,0.0
Puyo Puyo Tetris,PSV,2014.0,Puzzle,Sega,,,0.055,0.0,0.055,0.0,0.0
Shin Hayarigami,PSV,2014.0,Adventure,Nippon Ichi Software,,,0.05,0.0,0.05,0.0,0.0
Super Heroine Chronicle,PSV,2014.0,Role-Playing,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
To Love-Ru Trouble Darkness: Battle Ecstasy,PSV,2014.0,Action,FuRyu,,,0.05,0.0,0.05,0.0,0.0
Toukiden Kiwami,PSP,2014.0,Action,Tecmo Koei,,,0.05,0.0,0.05,0.0,0.0
Child of Light,PS4,2014.0,Role-Playing,Ubisoft,45.15,7.95,0.05,0.0,0.04,0.01,0.0
Winning Post 8 ,PS3,2014.0,Racing,Tecmo Koei,,,0.05,0.0,0.05,0.0,0.0
LEGO The Hobbit,PC,2014.0,Action,Warner Bros. Interactive Entertainment,37.6,,0.05,0.0,0.0,0.05,0.0
Murdered: Soul Suspect,PC,2014.0,Action,Square Enix,32.45,7.35,0.05,0.0,0.0,0.05,0.0
Sherlock Holmes: Crimes & Punishments,PC,2014.0,Adventure,Focus Home Interactive,,,0.05,0.0,0.0,0.05,0.0
Hero Bank 2,3DS,2014.0,Role-Playing,Sega,,,0.05,0.0,0.05,0.0,0.0
SpongeBob SquarePants: Plankton's Robotic Revenge,WiiU,2013.0,Shooter,Activision,,,0.055,0.0,0.0,0.05,0.0
Pretty Cure All Stars Everyone Gather ? Let's Dance!,Wii,2013.0,Misc,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Atelier Rorona: Alchemist of Arland,PSV,2013.0,Role-Playing,Nippon Ichi Software,,,0.05,0.0,0.05,0.0,0.0
Amnesia Crowd,PSP,2013.0,Misc,Idea Factory,,,0.05,0.0,0.05,0.0,0.0
Kyoukai Senjou no Horizon Portable,PSP,2013.0,Adventure,Kadokawa Shoten,,,0.05,0.0,0.05,0.0,0.0
Rain (2013),PS3,2013.0,Adventure,Sony Computer Entertainment,,,0.05,0.0,0.05,0.0,0.0
Winning Post 7 2013,PS3,2013.0,Sports,Tecmo Koei,,,0.05,0.0,0.05,0.0,0.0
The Bureau: XCOM Declassified,PC,2013.0,Shooter,Take-Two Interactive,35.75,,0.05,0.0,0.0,0.05,0.0
Chousoku Henkei Gyrozetter: Albatross no Tsubasa,3DS,2013.0,Role-Playing,Square Enix,,,0.05,0.0,0.05,0.0,0.0
Detective Conan: Marionette Symphony,3DS,2013.0,Adventure,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Gaist Crusher,3DS,2013.0,Action,Capcom,,,0.05,0.0,0.05,0.0,0.0
Zyuden Sentai Kyoryuger: Game de Gaburincho!!,3DS,2013.0,Action,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Zumba Fitness Core,X360,2012.0,Misc,505 Games,,,0.05,0.0,0.0,0.05,0.0
Time Travelers,PSV,2012.0,Adventure,Level 5,,,0.05,0.0,0.05,0.0,0.0
Amnesia Later,PSP,2012.0,Misc,Idea Factory,,,0.05,0.0,0.05,0.0,0.0
Bakemonogatari Portable,PSP,2012.0,Action,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Diabolik Lovers,PSP,2012.0,Adventure,Idea Factory,,,0.05,0.0,0.05,0.0,0.0
Hakuouki: Bakumatsu Musou Roku,PSP,2012.0,Action,Idea Factory,,,0.05,0.0,0.05,0.0,0.0
Koi to Senkyo to Chocolate Portable,PSP,2012.0,Adventure,Kadokawa Shoten,,,0.05,0.0,0.05,0.0,0.0
Persona 2: Eternal Punishment,PSP,2012.0,Role-Playing,Atlus,,,0.05,0.0,0.05,0.0,0.0
Choujikuu Yousai Macross: Do You Remember Love,PS3,2012.0,Shooter,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
E.X. Troopers,PS3,2012.0,Shooter,Capcom,,,0.05,0.0,0.05,0.0,0.0
The Lost Chronicles of Zerzura,PC,2012.0,Adventure,DTP Entertainment,41.8,6.8,0.05,0.0,0.0,0.05,0.005
Detective Conan: Prelude from the Past,DS,2012.0,Action,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Jewel Master: Cradle of Persia,DS,2012.0,Puzzle,Rising Star Games,,,0.05,0.0,0.0,0.045,0.005
G1 Grand Prix,3DS,2012.0,Action,Genki,,,0.05,0.0,0.05,0.0,0.0
Guild 01,3DS,2012.0,Action,Level 5,,,0.05,0.0,0.05,0.0,0.0
Minna no Ennichi,3DS,2012.0,Action,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Arcana Heart 3,X360,2011.0,Fighting,PQube,37.5,,0.05,0.0,0.02,0.02,0.0
The Idolmaster 2,X360,2011.0,Simulation,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
My Fitness Coach: Club,Wii,2011.0,Sports,Ubisoft,,,0.05,0.0,0.0,0.05,0.01
SD Gundam G Generation World,Wii,2011.0,Strategy,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PSV,2011.0,Adventure,ChunSoft,,,0.05,0.0,0.05,0.0,0.0
Arcana Famiglia: La storia della Aracana Famiglia,PSP,2011.0,Adventure,Comfort,,,0.05,0.0,0.05,0.0,0.0
Classic Dungeon X2,PSP,2011.0,Role-Playing,Nippon Ichi Software,,,0.05,0.0,0.05,0.0,0.0
GachiTora! Abarenbou Kyoushi in High School,PSP,2011.0,Action,Spike,,,0.05,0.0,0.05,0.0,0.0
McDROID,PSP,2011.0,Strategy,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Mega Minis Volume 3,PSP,2011.0,Misc,Sony Computer Entertainment,,,0.060000000000000005,0.0,0.0,0.045,0.01
Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,PSP,2011.0,Adventure,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Venus & Braves: Majo to Megami to Horobi no Yogen,PSP,2011.0,Role-Playing,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
The Idolmaster: Gravure For You! Vol. 2,PS3,2011.0,Misc,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
To Heart 2 DX Plus,PS3,2011.0,Adventure,Aqua Plus,,,0.05,0.0,0.05,0.0,0.0
Winter Sports 2011,PS3,2011.0,Sports,DTP Entertainment,,,0.05,0.0,0.0,0.04,0.01
Airline Tycoon 2,PC,2011.0,Simulation,Kalypso Media,,,0.05,0.0,0.0,0.04,0.01
Cities in Motion,PC,2011.0,Simulation,Paradox Interactive,38.5,7.7,0.05,0.0,0.0,0.04,0.01
FIFA Manager 12,PC,2011.0,Sports,Electronic Arts,39.6,3.95,0.05,0.0,0.0,0.03,0.01
IL-2 Sturmovik: Cliffs of Dover,PC,2011.0,Simulation,Ubisoft,32.5,7.1,0.05,0.0,0.0,0.045,0.01
Jonah Lomu Rugby Challenge,PC,2011.0,Sports,Home Entertainment Suppliers,,,0.045,0.0,0.0,0.04,0.01
Jewel Legends: Tree of Life,DS,2011.0,Puzzle,Rising Star Games,,,0.05,0.0,0.0,0.045,0.01
Kimi ni Todoke: Tsutaeru Kimochi,DS,2011.0,Adventure,Banpresto,,,0.05,0.0,0.05,0.0,0.0
Max & the Magic Marker,DS,2011.0,Platform,Unknown,,,0.05,0.0,0.0,0.045,0.0
Metal Max 2 Reloaded,DS,2011.0,Role-Playing,Unknown,,,0.05,0.0,0.05,0.0,0.0
Noddy in Toyland,DS,2011.0,Misc,GSP,,,0.05,0.0,0.0,0.045,0.0
Nora to Koku no Koubou: Kiri no Mori no Majo,DS,2011.0,Role-Playing,Atlus,,,0.05,0.0,0.05,0.0,0.0
Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,DS,2011.0,Action,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Powerful Golf,DS,2011.0,Sports,Konami Digital Entertainment,,,0.05,0.0,0.05,0.0,0.0
The Lost Treasures of Alexandria,DS,2011.0,Puzzle,Unknown,,,0.05,0.0,0.0,0.04,0.01
Treasure Report: Kikai Jikake no Isan,DS,2011.0,Adventure,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Mahjong 3D: Warriors of the Emperor,3DS,2011.0,Misc,DTP Entertainment,,,0.05,0.0,0.0,0.045,0.0
Nazo Waku Yakata: Oto no Ma ni Ma ni,3DS,2011.0,Misc,Capcom,,,0.05,0.0,0.05,0.0,0.0
DoDonPachi Resurrection,X360,2010.0,Shooter,Rising Star Games,,,0.05,0.0,0.0,0.04,0.01
Corpse Party: Blood Covered - Repeated Fear,PSP,2010.0,Adventure,5pb,,,0.05,0.0,0.05,0.0,0.0
Durarara!! 3-way Standoff,PSP,2010.0,Adventure,ASCII Media Works,,,0.05,0.0,0.05,0.0,0.0
Fushigi no Dungeon: Fuurai no Shiren 3 Portable,PSP,2010.0,Role-Playing,Spike,,,0.05,0.0,0.05,0.0,0.0
Marriage Royale: Prism Story,PSP,2010.0,Adventure,ASCII Media Works,,,0.05,0.0,0.05,0.0,0.0
Shin Sangoku Musou 5 Empires,PSP,2010.0,Action,Tecmo Koei,,,0.05,0.0,0.05,0.0,0.0
Starry ? Sky: In Spring,PSP,2010.0,Misc,Asgard,,,0.05,0.0,0.05,0.0,0.0
Trick x Logic: Season 1,PSP,2010.0,Adventure,Sony Computer Entertainment,,,0.05,0.0,0.05,0.0,0.0
Winning Post 7 2010,PSP,2010.0,Sports,Tecmo Koei,,,0.05,0.0,0.05,0.0,0.0
White Album: Tsuzurareru Fuyu no Omoide,PS3,2010.0,Adventure,Aqua Plus,,,0.05,0.0,0.05,0.0,0.0
Hakuouki: Reimeiroku,PS2,2010.0,Adventure,Idea Factory,,,0.05,0.0,0.05,0.0,0.0
J-League Winning Eleven 2010: Club Championship,PS2,2010.0,Sports,Konami Digital Entertainment,,,0.05,0.0,0.05,0.0,0.0
F1 2010,PC,2010.0,Racing,Codemasters,46.0,,0.05,0.0,0.0,0.05,0.01
Ship Simulator Extremes,PC,2010.0,Simulation,Paradox Interactive,,,0.05,0.0,0.0,0.04,0.01
Singularity,PC,2010.0,Shooter,Mastertronic,41.85,,0.05,0.0,0.0,0.04,0.01
Tom Clancy's HAWX 2,PC,2010.0,Action,Ubisoft,,,0.05,0.0,0.0,0.04,0.01
Worms Reloaded,PC,2010.0,Strategy,Team17 Software,43.75,,0.05,0.0,0.0,0.04,0.01
Match 3 Madness,DS,2010.0,Puzzle,Foreign Media Games,,,0.05,0.0,0.0,0.05,0.01
Metal Fight Beyblade: Bakugami Susanoh Shuurai!,DS,2010.0,Action,Hudson Soft,,,0.05,0.0,0.05,0.0,0.0
Minna to Kimi no Piramekino!,DS,2010.0,Misc,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,DS,2010.0,Adventure,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
RPG Tsukuru DS,DS,2010.0,Role-Playing,Enterbrain,,,0.05,0.0,0.05,0.0,0.0
TV Anime: Fairy Tale Gekitou! Madoushi Kessen,DS,2010.0,Fighting,Hudson Soft,,,0.05,0.0,0.05,0.0,0.0
Lips: Deutsche Partyknaller,X360,2009.0,Misc,Microsoft Game Studios,,,0.05,0.0,0.0,0.04,0.01
Countdown: The Game,Wii,2009.0,Puzzle,Mindscape,,,0.05,0.0,0.0,0.05,0.0
Mr Bean's Wacky World of Wii,Wii,2009.0,Adventure,Blast! Entertainment Ltd,,,0.05,0.0,0.0,0.05,0.0
Puyo Puyo 7,Wii,2009.0,Puzzle,Sega,,,0.05,0.0,0.05,0.0,0.0
Super Robot Taisen Neo,Wii,2009.0,Strategy,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Wii de Asobu Chibi-Robo!,Wii,2009.0,Adventure,Nintendo,,,0.05,0.0,0.05,0.0,0.0
Fate/Unlimited Codes Portable,PSP,2009.0,Fighting,Capcom,,,0.05,0.0,0.05,0.0,0.0
Shin Sangoku Musou 5 Special,PSP,2009.0,Action,Tecmo Koei,,,0.05,0.0,0.05,0.0,0.0
SingStar Mallorca Party,PS3,2009.0,Misc,Sony Computer Entertainment,,,0.05,0.0,0.0,0.04,0.01
Winning Post World,PS3,2009.0,Sports,Tecmo Koei,,,0.05,0.0,0.05,0.0,0.0
Little Busters! Converted Edition,PS2,2009.0,Adventure,Prototype,,,0.05,0.0,0.05,0.0,0.0
4 Elements,PC,2009.0,Puzzle,Mastertronic,,,0.05,0.0,0.0,0.04,0.01
DiRT 2,PC,2009.0,Racing,Codemasters,48.9,,0.05,0.0,0.0,0.04,0.01
FIFA Soccer 10,PC,2009.0,Sports,Electronic Arts,40.5,,0.05,0.0,0.0,0.04,0.01
"Murder, She Wrote",PC,2009.0,Adventure,Focus Home Interactive,,,0.05,0.0,0.0,0.04,0.01
Plants vs. Zombies,PC,2009.0,Strategy,PopCap Games,48.0,,0.05,0.0,0.0,0.04,0.01
Venetica,PC,2009.0,Role-Playing,DTP Entertainment,33.1,,0.05,0.0,0.0,0.04,0.01
Apassionata: Die Galanacht der Pferde,DS,2009.0,Simulation,RTL,,,0.05,0.0,0.0,0.04,0.01
Clever Kids: Creepy Crawlies,DS,2009.0,Action,Midas Interactive Entertainment,,,0.05,0.0,0.0,0.04,0.0
Dengeki Gakuen RPG: Cross of Venus,DS,2009.0,Role-Playing,ASCII Media Works,,,0.05,0.0,0.05,0.0,0.0
Lernerfolg Vorschule: Capt'n Sharky,DS,2009.0,Misc,Tivola,,,0.05,0.0,0.0,0.045,0.01
Summon Night X: Tears Crown,DS,2009.0,Role-Playing,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
The Idolm@ster: Dearly Stars,DS,2009.0,Adventure,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Bleach: Soul Carnival,PSP,2008.0,Fighting,Sony Computer Entertainment,,,0.05,0.0,0.05,0.0,0.0
Samurai Dou Portable,PSP,2008.0,Action,Spike,,,0.05,0.0,0.05,0.0,0.0
Koihime Musou,PS2,2008.0,Adventure,Yeti,,,0.05,0.0,0.05,0.0,0.0
Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,PS2,2008.0,Misc,Hackberry,,,0.05,0.0,0.05,0.0,0.0
Pro Yakyuu Spirits 5 Kanzenban,PS2,2008.0,Sports,Konami Digital Entertainment,,,0.05,0.0,0.05,0.0,0.0
Sengoku Basara X,PS2,2008.0,Fighting,Capcom,,,0.05,0.0,0.05,0.0,0.0
Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,DS,2008.0,Role-Playing,Square Enix,,,0.05,0.0,0.05,0.0,0.0
Dramatic Dungeon: Sakura Wars - Kimi Arugatame,DS,2008.0,Role-Playing,Sega,,,0.05,0.0,0.05,0.0,0.0
Front Mission 2089: Border of Madness,DS,2008.0,Strategy,Square Enix,,,0.05,0.0,0.05,0.0,0.0
Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,DS,2008.0,Misc,Benesse,,,0.05,0.0,0.05,0.0,0.0
Harukanaru Toki no Naka de: Yumenoukihashi,DS,2008.0,Adventure,Tecmo Koei,,,0.05,0.0,0.05,0.0,0.0
Hiiro no Kakera DS,DS,2008.0,Adventure,Idea Factory,,,0.05,0.0,0.05,0.0,0.0
Houkago Shounen,DS,2008.0,Misc,Konami Digital Entertainment,,,0.05,0.0,0.05,0.0,0.0
Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,DS,2008.0,Misc,Takara Tomy,,,0.05,0.0,0.05,0.0,0.0
Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,DS,2008.0,Action,Konami Digital Entertainment,,,0.05,0.0,0.05,0.0,0.0
Soul Eater: Plot of Medusa,DS,2008.0,Action,Namco Bandai Games,,,0.05,0.0,0.05,0.0,0.0
Impossible Mission,PSP,2007.0,Platform,System 3 Arcade Software,,,0.055,0.0,0.0,0.04,0.01
